model,i,j,x_center_m,y_center_m,pressure_change_bar,gas_saturation,aqueous_co2_mole_fraction_x1e3,gas_co2_mole_fraction,water_saturation_change_x1e4
Our CPA,19,18,975.0,555.0,-1.7762167086401226,0.1668995465391118,2.3618434753660864,0.20224125576573887,-0.36064081897724254
Our CPA,0,19,25.0,585.0,0.010904077473619952,0.09827300610124169,2.38457560973128,0.200200595380904,0.002096382970495636
Our CPA,1,19,75.0,585.0,0.010156532938225195,0.09830638973921668,2.38456687994514,0.20020145674097045,0.0019539973512561204
Our CPA,2,19,125.0,585.0,0.008581646900003776,0.098376811477381,2.3845485153650383,0.20020327173421001,0.0016540961427224943
Our CPA,3,19,175.0,585.0,0.005985065216138959,0.09849322314060772,2.384518321528706,0.20020626517788626,0.0011601825854745673
Our CPA,4,19,225.0,585.0,0.00198878904562071,0.09867311092295304,2.3844720510039528,0.20021087450253958,0.00040140840310010084
Our CPA,5,19,275.0,585.0,-0.004071270780719816,0.09894728763811722,2.384402267726501,0.20021786844885936,-0.0007468607146898787
Our CPA,6,19,325.0,585.0,-0.013277372136311605,0.09936600888483864,2.384296863962049,0.20022849988989694,-0.002488005530099091
Our CPA,7,19,375.0,585.0,-0.027284171938490122,0.10000587343267633,2.3841372703366424,0.2002446837706852,-0.005135767143255032
Our CPA,8,19,425.0,585.0,-0.04849302341108769,0.10097703300288667,2.383896297117996,0.20026919698825116,-0.009154733197236364
Our CPA,9,19,475.0,585.0,-0.0802316819125954,0.10242945267063949,2.383535646515431,0.20030588200831412,-0.015208609676103935
Our CPA,10,19,525.0,585.0,-0.1269102335575521,0.10455593011970385,2.383003282946466,0.20035981901968203,-0.02421195273913379
Our CPA,11,19,575.0,585.0,-0.19409800167858787,0.10758769105787051,2.3822311416963573,0.2004374011709631,-0.03737378087942389
Our CPA,12,19,625.0,585.0,-0.28841738996082356,0.11177526182562854,2.3811342169629914,0.2005461907293414,-0.05620305211148646
Our CPA,13,19,675.0,585.0,-0.4170346199493911,0.11734249197141255,2.37961355054823,0.2006943007228919,-0.0824015296781444
Our CPA,14,19,725.0,585.0,-0.5862475415878613,0.12439776084962403,2.37756965841719,0.2008887297232266,-0.1174781807253833
Our CPA,15,19,775.0,585.0,-0.7983157141390312,0.1328027018445948,2.374939639358497,0.2011316898938383,-0.16181990726144013
Our CPA,16,19,825.0,585.0,-1.0462093136101105,0.14206587933267537,2.371769362984685,0.2014146349330499,-0.21327106619245528
Our CPA,17,19,875.0,585.0,-1.3069893881519457,0.15133753252855395,2.3683225778736445,0.20171097672159619,-0.2658813945139449
Our CPA,18,19,925.0,585.0,-1.5337602087018063,0.1593743910753694,2.365232922736745,0.2019676153529344,-0.3092795967371831
Our CPA,19,19,975.0,585.0,-1.659208282275008,0.16439023294184102,2.363489905336613,0.20210943906245782,-0.33135500784212124
Traditional,0,0,25.0,15.0,0.8717786674242708,0.17384965449622708,0.0,0.2137685593887788,0.17095784163417838
Traditional,1,0,75.0,15.0,0.8126887485839427,0.17633891197605248,0.0,0.21384491280812862,0.15969466988496883
Traditional,2,0,125.0,15.0,0.7036728812922836,0.18029073654509703,0.0,0.21391796133585742,0.13837321777102063
Traditional,3,0,175.0,15.0,0.5724699844718146,0.18521623676694607,0.0,0.21403227084954138,0.11259735703714191
Traditional,4,0,225.0,15.0,0.4418249528997652,0.19011564168993983,0.0,0.21414719557004208,0.08710929516997368
Traditional,5,0,275.0,15.0,0.325753291366376,0.19442268075958405,0.0,0.21424903263783918,0.06446605710014319
Traditional,6,0,325.0,15.0,0.23045448883305863,0.19790030620656232,0.0,0.21433241216220839,0.04580563340975119
Traditional,7,0,375.0,15.0,0.1563630260283444,0.2005507381500738,0.0,0.21439707975704314,0.031243205300901522
Traditional,8,0,425.0,15.0,0.10081407121492923,0.20249993372198646,0.0,0.21444546856887414,0.020298560021669854
Traditional,9,0,475.0,15.0,0.060098899487681684,0.20390605227635228,0.0,0.21448088711238827,0.012265138963241107
Traditional,10,0,525.0,15.0,0.030543227986548096,0.20491530248086937,0.0,0.21450658041731535,0.0064270575121927465
Traditional,11,0,575.0,15.0,0.008976377396311611,0.20564701780044614,0.0,0.21452532963593543,0.0021612445868512964
Traditional,12,0,625.0,15.0,-0.007099754936525599,0.20619128111009508,0.0,0.21453931447563365,-0.001023993132232004
Traditional,13,0,675.0,15.0,-0.019498266669590026,0.2066114130954065,0.0,0.2145501103047535,-0.0034850095041172313
Traditional,14,0,725.0,15.0,-0.02941350229729526,0.2069481191486951,0.0,0.21455875135187347,-0.005455961733485948
Traditional,15,0,775.0,15.0,-0.03752721209766157,0.20722409768347244,0.0,0.21456582612214375,-0.007070162604511099
Traditional,16,0,825.0,15.0,-0.04413197967359423,0.2074488082628963,0.0,0.21457158603397133,-0.008384605923200672
Traditional,17,0,875.0,15.0,-0.04925850699355267,0.20762310892108768,0.0,0.21457605639639418,-0.009404868999474125
Traditional,18,0,925.0,15.0,-0.052798736387947576,0.20774337394747516,0.0,0.21457914298204578,-0.010109324643875484
Traditional,19,0,975.0,15.0,-0.054613910105794666,0.20780501941620305,0.0,0.21458072536775202,-0.010470423884995084
Traditional,0,1,25.0,45.0,0.9309313704287707,0.1726332266845128,0.0,0.21376882302022354,0.17025548328383766
Traditional,1,1,75.0,45.0,0.8668831152231116,0.17808387626439867,0.0,0.21477780585315148,0.15917897670358894
Traditional,2,1,125.0,45.0,0.7422620536571741,0.17925136753719392,0.0,0.21396390248492297,0.14325871647344335
Traditional,3,1,175.0,45.0,0.5969714256230891,0.18414819744895178,0.0,0.21401412038207707,0.11663481845994306
Traditional,4,1,225.0,45.0,0.4559950449267961,0.1894848952395463,0.0,0.21413478337899927,0.08966013218117408
Traditional,5,1,275.0,45.0,0.33313751375036127,0.19410685824422785,0.0,0.21424254060602763,0.06585024231570147
Traditional,6,1,325.0,45.0,0.23388984937458485,0.1977582179791556,0.0,0.21432939690867886,0.046465968084330456
Traditional,7,1,375.0,45.0,0.15761354730882868,0.2004981192004461,0.0,0.2143959785237953,0.031487415433989474
Traditional,8,1,425.0,45.0,0.10076771697652341,0.20249656338759364,0.0,0.2144454977362257,0.020289915675070214
Traditional,9,1,475.0,45.0,0.05916279447039962,0.20393456590733233,0.0,0.21448168975475995,0.012081205397085348
Traditional,10,1,525.0,45.0,0.028878518832212312,0.2049693219685942,0.0,0.21450801717334894,0.006098990159714157
Traditional,11,1,575.0,45.0,0.006610012562485412,0.20572545764639996,0.0,0.2145273786520176,0.0016938576362646174
Traditional,12,1,625.0,45.0,-0.010206981018330901,0.20629532065865144,0.0,0.21454201085334307,-0.0016390307117086778
Traditional,13,1,675.0,45.0,-0.023405881043398753,0.2067428559386452,0.0,0.21455350587184058,-0.004259958176849876
Traditional,14,1,725.0,45.0,-0.034166813574854286,0.207108276326503,0.0,0.2145628848676595,-0.006399971538006977
Traditional,15,1,775.0,45.0,-0.043131724058691416,0.20741290855508923,0.0,0.21457070137144935,-0.00818425272403056
Traditional,16,1,825.0,45.0,-0.05053618017395586,0.20766433504932524,0.0,0.21457715726315957,-0.009658363601783293
Traditional,17,1,875.0,45.0,-0.05634424494309724,0.2078612720565917,0.0,0.21458222020616652,-0.010814605526765497
Traditional,18,1,925.0,45.0,-0.060382394286587836,0.2079980121047639,0.0,0.2145857394378731,-0.011618343584041124
Traditional,19,1,975.0,45.0,-0.062460441073320806,0.20806834450593875,0.0,0.21458755015846975,-0.012031824519836976
Traditional,0,2,25.0,75.0,1.008743493889613,0.17557716616262892,0.0,0.21463914282142857,0.18301014952662453
Traditional,1,2,75.0,75.0,0.9718155205777809,0.19675278963191142,0.0,0.2294933985165581,0.10430539872710587
Traditional,2,2,125.0,75.0,0.814694798898097,0.18268425191635568,0.0,0.2155254272552618,0.1423744485788414
Traditional,3,2,175.0,75.0,0.6422671503571663,0.18314712228675684,0.0,0.2140766751938373,0.12230069627047757
Traditional,4,2,225.0,75.0,0.4816640607527178,0.18841895600685393,0.0,0.21411572643003446,0.0940118540664614
Traditional,5,2,275.0,75.0,0.34598158608065727,0.1935465545737412,0.0,0.21423131239808088,0.06822065650075038
Traditional,6,2,325.0,75.0,0.23956990624254199,0.19751363647370898,0.0,0.21432440566292552,0.047553755045448565
Traditional,7,2,375.0,75.0,0.15945722319542244,0.20041463667483814,0.0,0.21439434769072702,0.031848241238002784
Traditional,8,2,425.0,75.0,0.1002873151349742,0.20250230658272422,0.0,0.21444589155512292,0.02019578646381137
Traditional,9,2,475.0,75.0,0.05702195159347355,0.20399994581602338,0.0,0.21448352629605347,0.0116588898800285
Traditional,10,2,525.0,75.0,0.025327234640561046,0.20508423880675714,0.0,0.2145110814124786,0.005397362012743434
Traditional,11,2,575.0,75.0,0.0016567481138370932,0.20588929600455064,0.0,0.21453166679171928,0.0007138559648955933
Traditional,12,2,625.0,75.0,-0.01667250326345861,0.20651139927648016,0.0,0.21454762080673273,-0.002920196433275901
Traditional,13,2,675.0,75.0,-0.031526529475389045,0.20701550963565007,0.0,0.2145605616698832,-0.005871672143581419
Traditional,14,2,725.0,75.0,-0.04404930338501372,0.2074405345602912,0.0,0.21457147748606786,-0.008363907244485214
Traditional,15,2,775.0,75.0,-0.05479525214640424,0.20780474095902327,0.0,0.21458084495160815,-0.010504218486084849
Traditional,16,2,825.0,75.0,-0.06387856075578369,0.208111768838459,0.0,0.21458876069087202,-0.012313765424015743
Traditional,17,2,875.0,75.0,-0.07112104387838766,0.20835585438171655,0.0,0.2145950695569092,-0.013756439723150438
Traditional,18,2,925.0,75.0,-0.0762085099231489,0.2085269176199899,0.0,0.21459949954014776,-0.014769592090013717
Traditional,19,2,975.0,75.0,-0.07884069681423343,0.20861534661259803,0.0,0.2146017910439892,-0.015293588825571192
Traditional,0,3,25.0,105.0,1.0578711916073487,0.19091068195655575,0.0,0.2253009421948613,0.14635248904878995
Traditional,1,3,75.0,105.0,1.07715171364061,0.2520516549378933,0.0,0.31863113705204654,-0.3324683651634297
Traditional,2,3,125.0,105.0,0.9043803156364002,0.20221961340792777,0.0,0.23229392251535957,0.08328752309097465
Traditional,3,3,175.0,105.0,0.6992580008095913,0.18694589499732253,0.0,0.21576026629806866,0.115343487055386
Traditional,4,3,225.0,105.0,0.5133133530568424,0.18786455581665545,0.0,0.21417524199054688,0.0972576775511158
Traditional,5,3,275.0,105.0,0.3603920863454733,0.19292249626432925,0.0,0.2142208530038908,0.0706531818565892
Traditional,6,3,325.0,105.0,0.24521435607838815,0.1972403909744444,0.0,0.21431945591033347,0.04862908242256325
Traditional,7,3,375.0,105.0,0.16072112994236126,0.20033740261286978,0.0,0.21439320595673497,0.03210115783200407
Traditional,8,3,425.0,105.0,0.09867514735425077,0.2025387173693453,0.0,0.2144472523290339,0.019876419673048318
Traditional,9,3,475.0,105.0,0.05317324998408183,0.20411764930482978,0.0,0.21448682892117804,0.010893806433626141
Traditional,10,3,525.0,105.0,0.019466610145524144,0.20527355641459205,0.0,0.21451613630339428,0.004233352541127555
Traditional,11,3,575.0,105.0,-0.00630898119222559,0.2061525595699399,0.0,0.21453856104492103,-0.0008675912859801294
Traditional,12,3,625.0,105.0,-0.02698510905049555,0.20685546641356867,0.0,0.21455656738148504,-0.004967572425906841
Traditional,13,3,675.0,105.0,-0.04446060325400904,0.20744873246458267,0.0,0.21457179801023832,-0.008441751917831475
Traditional,14,3,725.0,105.0,-0.05980580689854362,0.207968585537648,0.0,0.21458517413188738,-0.011497904881474508
Traditional,15,3,775.0,105.0,-0.07342329629170521,0.20842794783443935,0.0,0.21459703946602332,-0.014212114677503163
Traditional,16,3,825.0,105.0,-0.08522795220206492,0.2088240639860523,0.0,0.21460731832614113,-0.01656529857710365
Traditional,17,3,875.0,105.0,-0.0948053485277556,0.20914388533514874,0.0,0.21461565215243844,-0.018474107512128635
Traditional,18,3,925.0,105.0,-0.10160413524851203,0.20937013432941862,0.0,0.21462156502519183,-0.019828660694221067
Traditional,19,3,975.0,105.0,-0.10514015345853939,0.209487658832387,0.0,0.21462463938724635,-0.020532810684703584
Traditional,0,4,25.0,135.0,1.0831631063675005,0.23002914698265126,0.0,0.2844452459918059,-0.15923846359702787
Traditional,1,4,75.0,135.0,1.1551468177462407,0.42432463083964694,0.0,0.49657690316318515,-4.7365986746263635
Traditional,2,4,125.0,135.0,0.935174456482457,0.27061549677868035,0.0,0.35039098509276706,-0.5541267933450444
Traditional,3,4,175.0,135.0,0.7335678975454587,0.21487155762124202,0.0,0.24231906007397566,0.036211299379140804
Traditional,4,4,225.0,135.0,0.5420054913267623,0.1930160848405947,0.0,0.2162023293610844,0.07623318859950601
Traditional,5,4,275.0,135.0,0.3702851576926354,0.1929941828193676,0.0,0.2142796234695763,0.07017463323721884
Traditional,6,4,325.0,135.0,0.24772312195885926,0.19705779029539033,0.0,0.21431840013032916,0.049026719732891966
Traditional,7,4,375.0,135.0,0.16006762052202783,0.20030510758408354,0.0,0.21439372345560984,0.03199913039586555
Traditional,8,4,425.0,135.0,0.09506664666419476,0.2026314088407725,0.0,0.21445032349860052,0.019153694650747566
Traditional,9,4,475.0,135.0,0.046925273055616765,0.2043094014865719,0.0,0.21449218933026115,0.0096337382927969
Traditional,10,4,525.0,135.0,0.01070375071644783,0.20555785884334904,0.0,0.21452369015003536,0.0024738077550323645
Traditional,11,4,575.0,135.0,-0.01789499361578934,0.20653690582525247,0.0,0.2145485850872789,-0.0031847316374067347
Traditional,12,4,625.0,135.0,-0.04184561706484482,0.20735072653523154,0.0,0.21456945657819704,-0.007928216194413862
Traditional,13,4,675.0,135.0,-0.06308124328128807,0.2080702380832818,0.0,0.21458797058405085,-0.012148547992391068
Traditional,14,4,725.0,135.0,-0.0825344037941806,0.20872642864239763,0.0,0.21460492363912143,-0.016024044718121466
Traditional,15,4,775.0,135.0,-0.10036192173540592,0.20932333339600148,0.0,0.2146204451228851,-0.01957893060269833
Traditional,16,4,825.0,135.0,-0.11618577353319338,0.20984881151725215,0.0,0.21463420712709874,-0.022734402440743873
Traditional,17,4,875.0,135.0,-0.1292325741447024,0.21027903556909844,0.0,0.21464554310560868,-0.02533516526426194
Traditional,18,4,925.0,135.0,-0.1385795434113387,0.21058580361209306,0.0,0.21465365880040235,-0.02719742532897307
Traditional,19,4,975.0,135.0,-0.14346025534217247,0.21074574510867392,0.0,0.2146578950607753,-0.028169169907471536
Traditional,0,5,25.0,165.0,0.9993050793962218,0.19068333289299452,0.0,0.22502813471980496,0.13364407016949742
Traditional,1,5,75.0,165.0,1.0303526691140905,0.269932374807851,0.0,0.34956030975938057,-0.5202999310641165
Traditional,2,5,125.0,165.0,0.8525978554985951,0.22553238663012456,0.0,0.2578139571360517,0.014289314222870608
Traditional,3,5,175.0,165.0,0.6819413300737404,0.19851998234701065,0.0,0.22073902301706516,0.0863218795402465
Traditional,4,5,225.0,165.0,0.5199495162871759,0.1905401814326924,0.0,0.21464506209422268,0.08887120465830844
Traditional,5,5,275.0,165.0,0.36582451576075514,0.19301810879282083,0.0,0.21423434302184194,0.05994254093816265
Traditional,6,5,325.0,165.0,0.2438306862511318,0.19692339816529056,0.0,0.21432065094983743,0.04704629988019904
Traditional,7,5,375.0,165.0,0.1567362452536188,0.20032384003395504,0.0,0.21439651369345353,0.03139578998256898
Traditional,8,5,425.0,165.0,0.08856487197206914,0.2028059790715969,0.0,0.21445587125610008,0.017821810168766605
Traditional,9,5,475.0,165.0,0.03737817070193589,0.20460646649626243,0.0,0.21450037539650157,0.007652796403162521
Traditional,10,5,525.0,165.0,-0.0017359800082035364,0.2059713910222622,0.0,0.21453440821288622,-8.066131393369425e-05
Traditional,11,5,575.0,165.0,-0.03391687812230363,0.20707835538258737,0.0,0.21456244280534847,-0.006441453786198981
Traditional,12,5,625.0,165.0,-0.06214094867987372,0.2080283275277895,0.0,0.21458705487841884,-0.011998390294670758
Traditional,13,5,675.0,165.0,-0.08850048402452468,0.2089143321941457,0.0,0.21461003968788894,-0.01722266082471169
Traditional,14,5,725.0,165.0,-0.11366102860987559,0.20975614858085825,0.0,0.2146319538859062,-0.022231807903921874
Traditional,15,5,775.0,165.0,-0.13737629742907545,0.21054155400936195,0.0,0.2146525765945256,-0.026960062123992934
Traditional,16,5,825.0,165.0,-0.1588766603411641,0.21124544892778285,0.0,0.21467124445620223,-0.03124676767751744
Traditional,17,5,875.0,165.0,-0.17686562693642452,0.2118288050882044,0.0,0.21468684402902866,-0.03483124077299782
Traditional,18,5,925.0,165.0,-0.189847986195907,0.21224726354648632,0.0,0.21469809231349682,-0.03741595747400184
Traditional,19,5,975.0,165.0,-0.19664091723544525,0.212465868701111,0.0,0.21470397543953057,-0.038767032778691535
Traditional,0,6,25.0,195.0,0.8368781527020651,0.18005413814825896,0.0,0.21498106208314532,0.14977978202168618
Traditional,1,6,75.0,195.0,0.8552120459040049,0.2123667421074587,0.0,0.24149350610828685,0.03898829847492902
Traditional,2,6,125.0,195.0,0.7500098420119491,0.19662040267770492,0.0,0.22040940502867193,0.10505574491195824
Traditional,3,6,175.0,195.0,0.6175795676127616,0.18904815478559184,0.0,0.21480738071472527,0.10251626614257714
Traditional,4,6,225.0,195.0,0.46312634973382205,0.18989309975758353,0.0,0.2141948618096725,0.08169252050688192
Traditional,5,6,275.0,195.0,0.32929447133110834,0.1936236531168923,0.0,0.21424218352398033,0.0643316474080724
Traditional,6,6,325.0,195.0,0.23659208620777353,0.19736392669100908,0.0,0.21432015884882438,0.047833470664393474
Traditional,7,6,375.0,195.0,0.15209923390129582,0.2005080725557991,0.0,0.21440000447115803,0.022938623900847777
Traditional,8,6,425.0,195.0,0.0780395867871698,0.2030638379452629,0.0,0.21446485559135703,0.015431763538575893
Traditional,9,6,475.0,195.0,0.023084943918919187,0.20501801535808822,0.0,0.214512630802475,0.004581018328231323
Traditional,10,6,525.0,195.0,-0.019115846111908554,0.20656080359477688,0.0,0.21454939355962485,-0.0037248363407293983
Traditional,11,6,575.0,195.0,-0.0558031548465956,0.2078375243617702,0.0,0.21458137987935794,-0.01098998322224265
Traditional,12,6,625.0,195.0,-0.08897712851025537,0.20893128054692395,0.0,0.21461031872863096,-0.017444626845358746
Traditional,13,6,675.0,195.0,-0.12202834809739142,0.21001898327055124,0.0,0.2146391322199921,-0.023941700602408966
Traditional,14,6,725.0,195.0,-0.15490610133468175,0.21110420120780385,0.0,0.21466773790910126,-0.03047089470192832
Traditional,15,6,775.0,195.0,-0.18660932356804794,0.21213863537272465,0.0,0.21469525968129602,-0.03678526773373547
Traditional,16,6,825.0,195.0,-0.2159232145945113,0.21308042194026838,0.0,0.2147206556198548,-0.042624545834091254
Traditional,17,6,875.0,195.0,-0.24080167197782917,0.2138696960122593,0.0,0.21474217501274354,-0.04757542079864008
Traditional,18,6,925.0,195.0,-0.2588482722955793,0.2144380169521601,0.0,0.21475776871183855,-0.05116183024855836
Traditional,19,6,975.0,195.0,-0.2682822514719255,0.21473473482608693,0.0,0.21476591661426836,-0.05303383656019012
Traditional,0,7,25.0,225.0,0.6701815258624833,0.1815754582040823,0.0,0.21402195706060337,0.12690320763705798
Traditional,1,7,75.0,225.0,0.6679577210178524,0.18957748937888833,0.0,0.21643462896425653,0.10826800997068564
Traditional,2,7,125.0,225.0,0.6212724721586481,0.18714132215744836,0.0,0.21445342181168897,0.09899761261514262
Traditional,3,7,175.0,225.0,0.5117781534825582,0.18835397171550847,0.0,0.21412940589714022,0.08487371132648303
Traditional,4,7,225.0,225.0,0.396121509656867,0.19141446472076767,0.0,0.21418450448814502,0.07959825247380592
Traditional,5,7,275.0,225.0,0.2922698487497643,0.19518808249795122,0.0,0.21427134457417552,0.05653162919674881
Traditional,6,7,325.0,225.0,0.2091454936212506,0.1985313866321325,0.0,0.2143436980960267,0.039797790687162715
Traditional,7,7,375.0,225.0,0.13305433289377577,0.20140574433344977,0.0,0.21441002707855428,0.028220606010126437
Traditional,8,7,425.0,225.0,0.060125488905012604,0.2022794046956633,0.0,0.214479898630121,0.007923546615912214
Traditional,9,7,475.0,225.0,0.0006158860075324774,0.2044545838804582,0.0,0.21453187927428594,0.0008275076325281461
Traditional,10,7,525.0,225.0,-0.044975878941148524,0.20673307386464485,0.0,0.21457182981350176,-0.007665510506321693
Traditional,11,7,575.0,225.0,-0.0881524962007627,0.2082883153062542,0.0,0.21460950089185998,-0.016281804715301273
Traditional,12,7,625.0,225.0,-0.12392073128430918,0.21007678991553674,0.0,0.2146406092158885,-0.024550378733750877
Traditional,13,7,675.0,225.0,-0.16512645617380178,0.21141697678267274,0.0,0.21467649622581003,-0.032613188695712614
Traditional,14,7,725.0,225.0,-0.2082540297306273,0.2128151667734805,0.0,0.21471395887362546,-0.041139607469597994
Traditional,15,7,775.0,225.0,-0.2505012934796922,0.21416857972814024,0.0,0.21475055020698272,-0.04953651693989647
Traditional,16,7,825.0,225.0,-0.29038899192162604,0.21541935230747983,0.0,0.21478500794967825,-0.05746800968514654
Traditional,17,7,875.0,225.0,-0.3247788647945281,0.21647965849913717,0.0,0.21481465781969206,-0.06429457104045744
Traditional,18,7,925.0,225.0,-0.3497714671726506,0.2172438324911657,0.0,0.21483617907917846,-0.06924398531304998
Traditional,19,7,975.0,225.0,-0.3627563953171224,0.21764089398664463,0.0,0.21484735507985236,-0.07180954706836884
Traditional,0,8,25.0,255.0,0.5207438137025088,0.18667638204174458,0.0,0.2140808337927406,0.10075379847968025
Traditional,1,8,75.0,255.0,0.5099619939110148,0.18809281525330662,0.0,0.21422237533301294,0.09632857350208579
Traditional,2,8,125.0,255.0,0.4708074783008732,0.18907133946107096,0.0,0.21414147328285024,0.08870113516501466
Traditional,3,8,175.0,255.0,0.3993573276047483,0.19146161567347617,0.0,0.21418552738746213,0.0771772351695621
Traditional,4,8,225.0,255.0,0.32384494582250717,0.19427324887586173,0.0,0.2142501749539437,0.05624268811074695
Traditional,5,8,275.0,255.0,0.2477653438044358,0.1971691543149373,0.0,0.21431059813950815,0.05106604929336345
Traditional,6,8,325.0,255.0,0.1800921718824059,0.1996040031860354,0.0,0.21436912677509173,0.03517369686911742
Traditional,7,8,375.0,255.0,0.10255219868843816,0.2009511124075345,0.0,0.21443611348075856,0.023371287205475877
Traditional,8,8,425.0,255.0,0.028881410286489873,0.20160380322073332,0.0,0.21449494572014088,0.016291833771664432
Traditional,9,8,475.0,255.0,-0.023695646372372283,0.2088801490592016,0.0,0.21453867233087495,-0.001843232834447539
Traditional,10,8,525.0,255.0,-0.07962572272638417,0.20868651455209086,0.0,0.21459754969540815,-0.01733998829245298
Traditional,11,8,575.0,255.0,-0.1342884174695965,0.20994794976744396,0.0,0.2146463589880207,-0.025074851095790995
Traditional,12,8,625.0,255.0,-0.1687571527654212,0.21036604101766349,0.0,0.2146796808172255,-0.031207157575458
Traditional,13,8,675.0,255.0,-0.21921662793169916,0.21304671115273158,0.0,0.2147233419936902,-0.04330912271685583
Traditional,14,8,725.0,255.0,-0.2759531600785628,0.2149181286504886,0.0,0.2147724956411185,-0.05465555067374339
Traditional,15,8,775.0,255.0,-0.33161815283726714,0.21667123179061862,0.0,0.21482056952536252,-0.06569696645167267
Traditional,16,8,825.0,255.0,-0.385657831914559,0.21831498530617752,0.0,0.21486708166351462,-0.07641690436230308
Traditional,17,8,875.0,255.0,-0.43319976401177607,0.21972724408880467,0.0,0.21490789882834443,-0.08581658556561234
Traditional,18,8,925.0,255.0,-0.4676031248506568,0.22074154105199315,0.0,0.21493739469249573,-0.0925892499394898
Traditional,19,8,975.0,255.0,-0.4851922120011765,0.22126224140262885,0.0,0.21495246887761885,-0.09603929790000243
Traditional,0,9,25.0,285.0,0.39587698961467294,0.19152248037581623,0.0,0.21418745686529297,0.0775875893576361
Traditional,1,9,75.0,285.0,0.38379724923560204,0.192028705680732,0.0,0.2142024533479776,0.07503220060853244
Traditional,2,9,125.0,285.0,0.35325134458942337,0.19315585393770857,0.0,0.2142252877691945,0.06923145546502973
Traditional,3,9,175.0,285.0,0.3045670999687109,0.19500695274711807,0.0,0.21426748453861721,0.06015815081103493
Traditional,4,9,225.0,285.0,0.2505349173459653,0.19698933469171415,0.0,0.21431470491054455,0.04952833856930461
Traditional,5,9,275.0,285.0,0.20023221159073154,0.19863242835203657,0.0,0.21435838174021557,0.03609859645206659
Traditional,6,9,325.0,285.0,0.13746690240358747,0.2009556002618929,0.0,0.2144127645302678,0.020663612164378842
Traditional,7,9,375.0,285.0,0.07188273476761953,0.2029860074316499,0.0,0.21446334865197542,0.019272377874884894
Traditional,8,9,425.0,285.0,0.008745815872991457,0.20517928126791007,0.0,0.2145114651799668,0.0048263462461839435
Traditional,9,9,475.0,285.0,-0.044449204640625045,0.21200832700998357,0.0,0.21455584728511296,-0.014473933579145504
Traditional,10,9,525.0,285.0,-0.10712650381325559,0.21441957081917634,0.0,0.2146106273664893,-0.02601398917642661
Traditional,11,9,575.0,285.0,-0.1637742800406348,0.21501172283053913,0.0,0.21466182815625037,-0.03222617823323004
Traditional,12,9,625.0,285.0,-0.21736426133646816,0.21033071202068757,0.0,0.21472178005732362,-0.0409330001699959
Traditional,13,9,675.0,285.0,-0.28466146397777087,0.21486690879881967,0.0,0.21477991328324367,-0.056251091672288034
Traditional,14,9,725.0,285.0,-0.36062406497800353,0.2174125999308565,0.0,0.21484548604215653,-0.07145294977095595
Traditional,15,9,775.0,285.0,-0.43222113277386687,0.21965179127295803,0.0,0.21490711664411113,-0.08562678534740353
Traditional,16,9,825.0,285.0,-0.5051802222523857,0.2217890060557412,0.0,0.21496961539703055,-0.10007454899083057
Traditional,17,9,875.0,285.0,-0.5712323438794259,0.22365700935364208,0.0,0.21502601056567486,-0.11306250353182445
Traditional,18,9,925.0,285.0,-0.6182168809565659,0.2249847975947341,0.0,0.21506607230490093,-0.12222489325483532
Traditional,19,9,975.0,285.0,-0.6413936658102348,0.22564984754990497,0.0,0.21508583498899747,-0.12671789249912857
Traditional,0,10,25.0,315.0,0.29576615096635744,0.1953799603345456,0.0,0.21427519251318264,0.058433134985269586
Traditional,1,10,75.0,315.0,0.2852509777303263,0.19576780000139835,0.0,0.21428448977065245,0.05638250077796836
Traditional,2,10,125.0,315.0,0.2622385818455052,0.19662780765172738,0.0,0.2143045543711072,0.051939595897582125
Traditional,3,10,175.0,315.0,0.22786554350150934,0.19790721247490012,0.0,0.2143346108657247,0.04529501663488866
Traditional,4,10,225.0,315.0,0.18796482193061897,0.19933628137924764,0.0,0.21436942626554384,0.03751378269861716
Traditional,5,10,275.0,315.0,0.14622541447289847,0.2007639373781473,0.0,0.2144057265837664,0.029197859280155614
Traditional,6,10,325.0,315.0,0.09803782475438341,0.20236427375059068,0.0,0.2144475310137932,0.01963113197539501
Traditional,7,10,375.0,315.0,0.044699628523996095,0.20293984815975277,0.0,0.21449352840992914,0.008131628477597852
Traditional,8,10,425.0,315.0,-0.013203499220354483,0.20869212650117044,0.0,0.2145299226242067,0.0006850001473546197
Traditional,9,10,475.0,315.0,-0.062315987631030384,0.21291008856528357,0.0,0.21457138663335237,-0.018050036194844354
Traditional,10,10,525.0,315.0,-0.1283814349292107,0.21563281918285396,0.0,0.2146294331432926,-0.03350473648969232
Traditional,11,10,575.0,315.0,-0.19691123747124337,0.2145380065766891,0.0,0.21469204618886484,-0.042496165133021346
Traditional,12,10,625.0,315.0,-0.26830873728436416,0.2107705849041175,0.0,0.21475918819695802,-0.03733724608409594
Traditional,13,10,675.0,315.0,-0.36189541893147864,0.21649980529148846,0.0,0.2148460058578145,-0.07659863235923159
Traditional,14,10,725.0,315.0,-0.4659922493331227,0.2201968317947205,0.0,0.21493585441933255,-0.09226567104009264
Traditional,15,10,775.0,315.0,-0.5530275583817884,0.22304053870543789,0.0,0.21501060714954998,-0.10924118780064607
