experiment_id,step,pvi,injector_bhp_MPa,producer_bhp_MPa,delta_p_MPa
R12,159,1.59,24.00908774700017,24.0,0.009087747000168633
R12,160,1.6,24.009084840254932,24.0,0.009084840254931236
R12,161,1.61,24.00908199538521,24.0,0.009081995385210461
R12,162,1.62,24.00907918447293,24.0,0.00907918447292957
R12,163,1.6300000000000001,24.009076426829402,24.0,0.00907642682940093
R12,164,1.6400000000000001,24.009073728599052,24.0,0.009073728599051378
R12,165,1.6500000000000001,24.00907106219946,24.0,0.00907106219945888
R12,166,1.6600000000000001,24.00906844626461,24.0,0.00906844626460952
R12,167,1.67,24.00906588742119,24.0,0.0090658874211897
R12,168,1.68,24.00906335843638,24.0,0.009063358436378621
R12,169,1.69,24.00906087730509,24.0,0.009060877305088866
R12,170,1.7,24.00905845107498,24.0,0.009058451074980666
R12,171,1.71,24.00905605286637,24.0,0.009056052866370123
R12,172,1.72,24.00905370009403,24.0,0.009053700094028727
R12,173,1.73,24.009051400145008,24.0,0.00905140014500887
R12,174,1.74,24.009049126506348,24.0,0.009049126506349125
R12,175,1.75,24.00904689605892,24.0,0.009046896058919174
R12,176,1.76,24.0090447164631,24.0,0.009044716463100145
R12,177,1.77,24.00904256158182,24.0,0.009042561581819087
R12,178,1.78,24.00904044780498,24.0,0.009040447804980544
R12,179,1.79,24.00903838300594,24.0,0.009038383005940887
R12,180,1.8,24.00903634143132,24.0,0.009036341431320238
R12,181,1.81,24.00903433901993,24.0,0.009034339019930827
R12,182,1.82,24.009032383803,24.0,0.009032383803000244
R12,183,1.83,24.00903045041742,24.0,0.00903045041742132
R12,184,1.84,24.00902855438803,24.0,0.009028554388029875
R12,185,1.85,24.00902670385353,24.0,0.009026703853530193
R12,186,1.86,24.00902487384659,24.0,0.009024873846590254
R12,187,1.87,24.0090230795125,24.0,0.009023079512499522
R12,188,1.8800000000000001,24.009021329051482,24.0,0.009021329051481074
R12,189,1.8900000000000001,24.00901959789642,24.0,0.00901959789642035
R12,190,1.9000000000000001,24.0090179008452,24.0,0.009017900845199734
R12,191,1.9100000000000001,24.009016246117472,24.0,0.009016246117471382
R12,192,1.92,24.009014609549872,24.0,0.009014609549871011
R12,193,1.93,24.00901300562282,24.0,0.009013005622819037
R12,194,1.94,24.00901144253436,24.0,0.009011442534358594
R12,195,1.95,24.009009896535222,24.0,0.009009896535221173
R12,196,1.96,24.00900838180879,24.0,0.009008381808789068
R12,197,1.97,24.00900690650372,24.0,0.009006906503719847
R12,198,1.98,24.0090054472694,24.0,0.00900544726939927
R12,199,1.99,24.00900401804027,24.0,0.009004018040269558
R12,200,2.0,24.00900262686904,24.0,0.009002626869039432
R12,201,2.0100000000000002,24.0090012508197,24.0,0.00900125081969918
R12,202,2.02,24.00899990358008,24.0,0.008999903580078693
R12,203,2.0300000000000002,24.00899859309413,24.0,0.008998593094131025
R12,204,2.04,24.008997296832,24.0,0.008997296832001211
R12,205,2.05,24.00899602827167,24.0,0.008996028271670297
R12,206,2.06,24.008994795207393,24.0,0.008994795207391349
R12,207,2.07,24.008993575524848,24.0,0.008993575524849006
R12,208,2.08,24.00899238249947,24.0,0.008992382499471319
R12,209,2.09,24.00899122376488,24.0,0.008991223764880374
R12,210,2.1,24.00899007761541,24.0,0.008990077615410996
R12,211,2.11,24.008988957150528,24.0,0.008988957150529586
R12,212,2.12,24.00898786981388,24.0,0.008987869813879001
R12,213,2.13,24.00898679430996,24.0,0.008986794309959124
R12,214,2.14,24.008985743580812,24.0,0.008985743580811344
R12,215,2.15,24.00898472485947,24.0,0.008984724859470817
R12,216,2.16,24.00898371725743,24.0,0.008983717257430612
R12,217,2.17,24.008982733583018,24.0,0.008982733583019353
R12,218,2.18,24.00898178083353,24.0,0.00898178083353116
R12,219,2.19,24.00898083853243,24.0,0.008980838532428948
R12,220,2.2,24.008979919357593,24.0,0.00897991935759137
R12,221,2.21,24.0089790300661,24.0,0.00897903006610079
R12,222,2.22,24.00897815058554,24.0,0.00897815058553988
R12,223,2.23,24.008977293484822,24.0,0.008977293484821302
R12,224,2.24,24.008976465258748,24.0,0.008976465258749044
R12,225,2.25,24.008975646239158,24.0,0.008975646239159118
R12,226,2.2600000000000002,24.008974848898088,24.0,0.008974848898088795
R12,227,2.27,24.00897407945987,24.0,0.008974079459869699
R12,228,2.2800000000000002,24.00897331865044,24.0,0.008973318650438955
R12,229,2.29,24.00897257887008,24.0,0.008972578870080383
R12,230,2.3000000000000003,24.00897186604178,24.0,0.008971866041778753
R12,231,2.31,24.00897116130088,24.0,0.008971161300880225
R12,232,2.32,24.00897047697072,24.0,0.008970476970719687
R12,233,2.33,24.008969818678658,24.0,0.00896981867865918
R12,234,2.34,24.008969167955293,24.0,0.008969167955291369
R12,235,2.35,24.00896853706628,24.0,0.008968537066280646
R12,236,2.36,24.00896793132683,24.0,0.00896793132683058
R12,237,2.37,24.00896733266,24.0,0.008967332660000693
R12,238,2.38,24.00896675329025,24.0,0.008966753290249586
R12,239,2.39,24.008966198205393,24.0,0.008966198205391152
R12,240,2.4,24.00896564972169,24.0,0.008965649721690738
R12,241,2.41,24.00896512002692,24.0,0.008965120026920204
R12,242,2.42,24.00896461377824,24.0,0.00896461377824096
R12,243,2.43,24.008964113682108,24.0,0.008964113682108633
R12,244,2.44,24.00896363189377,24.0,0.008963631893769275
R12,245,2.45,24.00896317273693,24.0,0.008963172736929436
R12,246,2.46,24.00896271930162,24.0,0.008962719301621291
R12,247,2.47,24.00896228372487,24.0,0.008962283724869735
R12,248,2.48,24.00896186998431,24.0,0.008961869984310056
R12,249,2.49,24.00896146155202,24.0,0.008961461552019045
R12,250,2.5,24.00896107055518,24.0,0.008961070555179163
R12,251,2.5100000000000002,24.00896070061713,24.0,0.008960700617129192
R12,252,2.52,24.0089603355937,24.0,0.008960335593698687
R12,253,2.5300000000000002,24.00895998760506,24.0,0.008959987605061314
R12,254,2.54,24.008959659919363,24.0,0.00895965991936123
R12,255,2.5500000000000003,24.00895933676267,24.0,0.008959336762669069
R12,256,2.56,24.008959030265398,24.0,0.008959030265398838
R12,257,2.57,24.0089587433304,24.0,0.008958743330398988
R12,258,2.58,24.00895846055546,24.0,0.00895846055545917
R12,259,2.59,24.0089581940831,24.0,0.008958194083101034
R12,260,2.6,24.00895794644766,24.0,0.008957946447659992
R12,261,2.61,24.008957702615213,24.0,0.00895770261521136
R12,262,2.62,24.00895747474668,24.0,0.00895747474667985
R12,263,2.63,24.00895726500376,24.0,0.008957265003760994
R12,264,2.64,24.00895705871713,24.0,0.008957058717129485
R12,265,2.65,24.00895686807058,24.0,0.008956868070580982
R12,266,2.66,24.00895669485395,24.0,0.008956694853949898
R12,267,2.67,24.00895652475439,24.0,0.008956524754390216
R12,268,2.68,24.00895636998859,24.0,0.00895636998859004
R12,269,2.69,24.00895623196206,24.0,0.008956231962059746
R12,270,2.7,24.00895609672374,24.0,0.008956096723738937
R12,271,2.71,24.008955976522508,24.0,0.00895597652250899
R12,272,2.72,24.00895587238554,24.0,0.00895587238553901
R12,273,2.73,24.008955770710962,24.0,0.008955770710960565
R12,274,2.74,24.00895568378894,24.0,0.008955683788940405
R12,275,2.75,24.008955612261282,24.0,0.008955612261280521
R12,276,2.7600000000000002,24.00895554287596,24.0,0.008955542875960986
R12,277,2.77,24.00895548796888,24.0,0.008955487968879083
R12,278,2.7800000000000002,24.00895544778998,24.0,0.008955447789981008
R12,279,2.79,24.00895540943598,24.0,0.00895540943598121
R12,280,2.8000000000000003,24.00895538529405,24.0,0.008955385294049734
R12,281,2.81,24.00895537522046,24.0,0.008955375220460837
R12,282,2.82,24.00895536665667,24.0,0.008955366656670094
R12,283,2.83,24.00895537203794,24.0,0.008955372037939923
R12,284,2.84,24.008955390832092,24.0,0.00895539083209087
R12,285,2.85,24.0089554108213,24.0,0.008955410821300802
R12,286,2.86,24.00895544449137,24.0,0.00895544449136878
R12,287,2.87,24.008955490924272,24.0,0.008955490924270748
R12,288,2.88,24.008955538227433,24.0,0.008955538227431248
R12,289,2.89,24.008955598953342,24.0,0.008955598953340882
R12,290,2.9,24.008955671785568,24.0,0.008955671785568598
R12,291,2.91,24.00895574516032,24.0,0.008955745160321271
R12,292,2.92,24.00895583169919,24.0,0.008955831699191208
R12,293,2.93,24.00895592968968,24.0,0.008955929689679464
R12,294,2.94,24.00895602787103,24.0,0.008956027871030869
R12,295,2.95,24.008956138978768,24.0,0.00895613897876899
R12,296,2.96,24.008956260874648,24.0,0.008956260874649047
R12,297,2.97,24.00895638253298,24.0,0.008956382532980455
R12,298,2.98,24.00895653125956,24.0,0.008956531259559596
R12,299,2.99,24.00895670179655,24.0,0.008956701796549282
R12,300,3.0,24.00895687210982,24.0,0.008956872109820324
R12,301,3.0100000000000002,24.00895704126917,24.0,0.008957041269169963
R12,302,3.02,24.0089572092368,24.0,0.008957209236800167
R12,303,3.0300000000000002,24.008957376006983,24.0,0.008957376006981122
R12,304,3.04,24.008957541575878,24.0,0.008957541575878736
R12,305,3.0500000000000003,24.008957705940528,24.0,0.008957705940528627
R12,306,3.06,24.008957869098758,24.0,0.008957869098759374
R12,307,3.0700000000000003,24.00895803104911,24.0,0.008958031049110105
R12,308,3.08,24.00895819179084,24.0,0.00895819179083901
R12,309,3.09,24.00895835132389,24.0,0.008958351323889247
R12,310,3.1,24.00895850964768,24.0,0.008958509647681013
R12,311,3.11,24.0089586667667,24.0,0.008958666766699253
R12,312,3.12,24.008958822679382,24.0,0.008958822679380774
R12,313,3.13,24.00895897738897,24.0,0.008958977388971334
R12,314,3.14,24.00895913089826,24.0,0.008959130898259105
R12,315,3.15,24.008959283210437,24.0,0.008959283210438684
R12,316,3.16,24.00895943432913,24.0,0.008959434329130999
R12,317,3.17,24.0089595842584,24.0,0.008959584258400355
R12,318,3.18,24.00895973300161,24.0,0.008959733001609039
R12,319,3.19,24.0089598805667,24.0,0.008959880566700917
R12,320,3.2,24.00896002695572,24.0,0.008960026955719513
R12,321,3.21,24.008960172175073,24.0,0.00896017217507108
R12,322,3.22,24.00896031623051,24.0,0.008960316230511012
R12,323,3.23,24.00896045912804,24.0,0.008960459128039134
R12,324,3.24,24.008960600873912,24.0,0.008960600873911062
R12,325,3.25,24.00896074147461,24.0,0.00896074147460979
R12,326,3.2600000000000002,24.00896088093682,24.0,0.008960880936820103
R12,327,3.27,24.008961019267453,24.0,0.00896101926745132
R12,328,3.2800000000000002,24.008961156473568,24.0,0.008961156473569076
R12,329,3.29,24.00896129256241,24.0,0.00896129256240954
R12,330,3.3000000000000003,24.008961427541372,24.0,0.008961427541370881
R12,331,3.31,24.00896156141796,24.0,0.008961561417959275
R12,332,3.3200000000000003,24.008961694199847,24.0,0.00896169419984858
R12,333,3.33,24.0089618258948,24.0,0.008961825894800768
R12,334,3.34,24.008961956510667,24.0,0.008961956510668756
R12,335,3.35,24.008962086055412,24.0,0.008962086055410623
R12,336,3.36,24.00896221453613,24.0,0.008962214536128953
R12,337,3.37,24.008962341963702,24.0,0.008962341963700738
R12,338,3.38,24.00896246834356,24.0,0.008962468343560204
R12,339,3.39,24.008962593684792,24.0,0.008962593684790932
R12,340,3.4,24.00896271799566,24.0,0.008962717995660795
R12,341,3.41,24.00896284128447,24.0,0.008962841284468937
R12,342,3.42,24.00896296355954,24.0,0.008962963559540071
R12,343,3.43,24.00896308482923,24.0,0.008963084829230184
R12,344,3.44,24.00896320510187,24.0,0.008963205101869676
R12,345,3.45,24.00896332438586,24.0,0.008963324385860005
R12,346,3.46,24.00896344268956,24.0,0.008963442689559998
R12,347,3.47,24.00896356002134,24.0,0.008963560021339845
R12,348,3.48,24.00896367638957,24.0,0.008963676389569741
R12,349,3.49,24.0089637918026,24.0,0.008963791802599985
R12,350,3.5,24.00896390626876,24.0,0.00896390626876098
R12,351,3.5100000000000002,24.008964019796387,24.0,0.008964019796388811
R12,352,3.52,24.00896413239378,24.0,0.008964132393779778
R12,353,3.5300000000000002,24.00896424406837,24.0,0.008964244068368998
R12,354,3.54,24.008964354830848,24.0,0.00896435483084872
R12,355,3.5500000000000003,24.00896446468702,24.0,0.008964464687019813
R12,356,3.56,24.00896457364581,24.0,0.008964573645809538
R12,357,3.5700000000000003,24.00896468171537,24.0,0.008964681715369238
R12,358,3.58,24.0089647889038,24.0,0.008964788903799103
R12,359,3.59,24.00896489521914,24.0,0.008964895219139634
R12,360,3.6,24.00896500066862,24.0,0.008965000668621315
R12,361,3.61,24.00896510526173,24.0,0.00896510526173131
R12,362,3.62,24.008965209006398,24.0,0.008965209006399277
R12,363,3.63,24.00896531190896,24.0,0.008965311908960416
R12,364,3.64,24.008965413977922,24.0,0.008965413977921343
R12,365,3.65,24.00896551522108,24.0,0.008965515221080977
R12,366,3.66,24.008965615646098,24.0,0.008965615646098967
R12,367,3.67,24.00896571526065,24.0,0.008965715260649177
R12,368,3.68,24.00896581407229,24.0,0.008965814072288936
R12,369,3.69,24.008965912088563,24.0,0.008965912088561368
R12,370,3.7,24.008966009316918,24.0,0.008966009316918645
R12,371,3.71,24.00896610576477,24.0,0.008966105764770305
R12,372,3.72,24.00896620143946,24.0,0.00896620143946052
R12,373,3.73,24.00896629634828,24.0,0.008966296348279456
R12,374,3.74,24.00896639049844,24.0,0.008966390498440547
R12,375,3.75,24.00896648389712,24.0,0.00896648389712027
R12,376,3.7600000000000002,24.00896657655141,24.0,0.008966576551409844
R12,377,3.77,24.00896666846835,24.0,0.008966668468349325
R12,378,3.7800000000000002,24.008966759654918,24.0,0.008966759654919087
R12,379,3.79,24.00896685011802,24.0,0.00896685011801992
R12,380,3.8000000000000003,24.00896693986386,24.0,0.008966939863859125
R12,381,3.81,24.00896702890118,24.0,0.00896702890117922
R12,382,3.8200000000000003,24.008967117234782,24.0,0.00896711723478063
R12,383,3.83,24.008967204871272,24.0,0.008967204871271405
R12,384,3.84,24.00896729181922,24.0,0.00896729181922069
R12,385,3.85,24.00896737808325,24.0,0.008967378083249855
R12,386,3.86,24.008967463670437,24.0,0.008967463670438746
R12,387,3.87,24.00896754858722,24.0,0.0089675485872192
R12,388,3.88,24.00896763283994,24.0,0.00896763283994062
R12,389,3.89,24.00896771643488,24.0,0.008967716434881368
R12,390,3.9,24.00896779937827,24.0,0.008967799378268637
R12,391,3.91,24.00896788167628,24.0,0.00896788167628131
R12,392,3.92,24.00896796333501,24.0,0.008967963335010154
R12,393,3.93,24.00896804436049,24.0,0.008968044360489102
R12,394,3.94,24.00896812475872,24.0,0.00896812475872082
R12,395,3.95,24.00896820453562,24.0,0.008968204535619861
R12,396,3.96,24.00896828369704,24.0,0.008968283697041102
R12,397,3.97,24.00896836224878,24.0,0.008968362248779727
R12,398,3.98,24.00896844019659,24.0,0.008968440196591132
R12,399,3.99,24.00896851754616,24.0,0.00896851754615966
R12,400,4.0,24.0089685943031,24.0,0.008968594303098598
C23,0,0.0,23.0,23.0,0.0
C23,1,0.01,23.00395095898616,23.0,0.0039509589861609126
C23,2,0.02,23.00407917926416,23.0,0.004079179264161325
C23,3,0.03,23.00416437015923,23.0,0.004164370159230657
C23,4,0.04,23.00424708229802,23.0,0.004247082298019222
C23,5,0.05,23.00432949621566,23.0,0.004329496215660811
C23,6,0.06,23.00441150341829,23.0,0.004411503418290863
C23,7,0.07,23.00449299199799,23.0,0.004492991997989293
C23,8,0.08,23.00457633229086,23.0,0.004576332290861273
C23,9,0.09,23.00466027039896,23.0,0.00466027039896062
C23,10,0.1,23.00474297633167,23.0,0.004742976331669979
C23,11,0.11,23.0048247059421,23.0,0.004824705942098717
C23,12,0.12,23.00490622067492,23.0,0.004906220674919836
C23,13,0.13,23.00498729824998,23.0,0.004987298249980654
C23,14,0.14,23.005067709185,23.0,0.005067709184999103
C23,15,0.15,23.00514761358685,23.0,0.005147613586851207
C23,16,0.16,23.00522764236018,23.0,0.005227642360179629
C23,17,0.17,23.005307177485612,23.0,0.005307177485610737
C23,18,0.18,23.00538628557878,23.0,0.005386285578779848
C23,19,0.19,23.00546539076864,23.0,0.0054653907686400775
C23,20,0.2,23.005544293739128,23.0,0.005544293739129102
C23,21,0.21,23.00562285511527,23.0,0.005622855115271363
C23,22,0.22,23.00570129032367,23.0,0.00570129032367106
C23,23,0.23,23.00577971311311,23.0,0.005779713113111029
C23,24,0.24,23.00585785394609,23.0,0.00585785394609104
C23,25,0.25,23.0059357992646,23.0,0.00593579926459995
C23,26,0.26,23.006013843412568,23.0,0.006013843412569031
C23,27,0.27,23.00609165027998,23.0,0.006091650279981309
C23,28,0.28,23.006169241006738,23.0,0.006169241006739412
C23,29,0.29,23.006246958577652,23.0,0.006246958577651185
C23,30,0.3,23.006324493312892,23.0,0.006324493312891377
C23,31,0.31,23.006401838836812,23.0,0.00640183883681118
C23,32,0.32,23.00647925272268,23.0,0.006479252722681394
C23,33,0.33,23.00655656039979,23.0,0.006556560399789646
C23,34,0.34,23.00663370143281,23.0,0.006633701432809858
C23,35,0.35000000000000003,23.006710868179578,23.0,0.0067108681795787105
C23,36,0.36,23.00678798258065,23.0,0.0067879825806500095
C23,37,0.37,23.00686495050214,23.0,0.0068649505021397775
C23,38,0.38,23.00694191315863,23.0,0.006941913158630087
C23,39,0.39,23.00701886041105,23.0,0.007018860411051264
C23,40,0.4,23.00709567905842,23.0,0.007095679058420501
C23,41,0.41000000000000003,23.00717247130905,23.0,0.007172471309050366
C23,42,0.42,23.00724927293656,23.0,0.007249272936559237
C23,43,0.43,23.00732596037576,23.0,0.007325960375760587
C23,44,0.44,23.00740260837129,23.0,0.007402608371290853
C23,45,0.45,23.00747928309412,23.0,0.007479283094119183
C23,46,0.46,23.00755585376432,23.0,0.007555853764318954
C23,47,0.47000000000000003,23.00763237720076,23.0,0.007632377200761198
C23,48,0.48,23.0077089412503,23.0,0.007708941250299972
C23,49,0.49,23.00778540795383,23.0,0.007785407953829804
C23,50,0.5,23.00786182158219,23.0,0.007861821582190487
C23,51,0.51,23.00793828810681,23.0,0.007938288106811343
C23,52,0.52,23.00801466293334,23.0,0.008014662933339878
C23,53,0.53,23.00809097868371,23.0,0.008090978683711114
C23,54,0.54,23.00816735743213,23.0,0.008167357432128597
C23,55,0.55,23.00824365128807,23.0,0.008243651288069032
C23,56,0.56,23.00831988014944,23.0,0.008319880149440451
C23,57,0.5700000000000001,23.008396178304842,23.0,0.008396178304840874
C23,58,0.58,23.00847239981064,23.0,0.008472399810639786
C23,59,0.59,23.00854855241384,23.0,0.008548552413839162
C23,60,0.6,23.00862477631696,23.0,0.008624776316960948
C23,61,0.61,23.008700931401002,23.0,0.00870093140100039
C23,62,0.62,23.00877701716787,23.0,0.008777017167869872
C23,63,0.63,23.00885317368064,23.0,0.008853173680640225
C23,64,0.64,23.00892926657697,23.0,0.008929266576970463
C23,65,0.65,23.00900529394779,23.0,0.009005293947791416
C23,66,0.66,23.00908138897926,23.0,0.009081388979259941
C23,67,0.67,23.0091574239526,23.0,0.009157423952601107
C23,68,0.68,23.00923339947675,23.0,0.009233399476750037
C23,69,0.6900000000000001,23.00930943796294,23.0,0.009309437962940592
C23,70,0.7000000000000001,23.009385435686347,23.0,0.009385435686348842
C23,71,0.71,23.009461776201867,23.0,0.009461776201868588
C23,72,0.72,23.00954407584936,23.0,0.009544075849359502
C23,73,0.73,23.00963860509517,23.0,0.00963860509517076
C23,74,0.74,23.00969859948233,23.0,0.009698599482331361
C23,75,0.75,23.00970454114148,23.0,0.009704541141479695
C23,76,0.76,23.00968818650821,23.0,0.009688186508211061
C23,77,0.77,23.00966712121651,23.0,0.009667121216509145
C23,78,0.78,23.00964634341863,23.0,0.009646343418629045
C23,79,0.79,23.009626772522278,23.0,0.009626772522278771
C23,80,0.8,23.009608452347003,23.0,0.009608452347001162
C23,81,0.81,23.00959133310974,23.0,0.009591333109739253
C23,82,0.8200000000000001,23.00957516704575,23.0,0.009575167045750278
C23,83,0.8300000000000001,23.009559800450898,23.0,0.009559800450898593
C23,84,0.84,23.009545210984978,23.0,0.009545210984978781
C23,85,0.85,23.0095312297523,23.0,0.009531229752300873
C23,86,0.86,23.009517771719068,23.0,0.0095177717190694
C23,87,0.87,23.00950486621873,23.0,0.009504866218730968
C23,88,0.88,23.00949239205238,23.0,0.009492392052379728
C23,89,0.89,23.00948029723611,23.0,0.009480297236109436
C23,90,0.9,23.009468632916118,23.0,0.00946863291611919
C23,91,0.91,23.00945730125191,23.0,0.009457301251910622
C23,92,0.92,23.00944626581099,23.0,0.00944626581099044
C23,93,0.93,23.00943558673907,23.0,0.009435586739070346
C23,94,0.9400000000000001,23.00942517890957,23.0,0.009425178909569353
C23,95,0.9500000000000001,23.00941501409205,23.0,0.009415014092050455
C23,96,0.96,23.00940515607359,23.0,0.009405156073589183
C23,97,0.97,23.00939552742438,23.0,0.00939552742437968
C23,98,0.98,23.00938610481461,23.0,0.009386104814609553
C23,99,0.99,23.00937695329998,23.0,0.009376953299980072
C23,100,1.0,23.009368000492632,23.0,0.009368000492631267
C23,101,1.01,23.009359226359457,23.0,0.009359226359458716
C23,102,1.02,23.00935069612896,23.0,0.009350696128959158
C23,103,1.03,23.00934234089071,23.0,0.009342340890711398
C23,104,1.04,23.009334143075,23.0,0.009334143075000157
C23,105,1.05,23.009326167573242,23.0,0.009326167573240696
C23,106,1.06,23.009318347941708,23.0,0.009318347941709248
C23,107,1.07,23.00931066861521,23.0,0.009310668615211171
C23,108,1.08,23.00930319392373,23.0,0.009303193923730645
C23,109,1.09,23.009295859187528,23.0,0.009295859187528777
C23,110,1.1,23.009288650580253,23.0,0.009288650580251101
C23,111,1.11,23.009281631790138,23.0,0.0092816317901395
C23,112,1.12,23.00927473938471,23.0,0.009274739384710528
C23,113,1.1300000000000001,23.00926796111527,23.0,0.009267961115270396
C23,114,1.1400000000000001,23.0092613600226,23.0,0.009261360022600229
C23,115,1.1500000000000001,23.009254873524462,23.0,0.00925487352446055
C23,116,1.16,23.009248490846907,23.0,0.009248490846908907
C23,117,1.17,23.00924227441617,23.0,0.009242274416169493
C23,118,1.18,23.009236162185992,23.0,0.009236162185990793
C23,119,1.19,23.00923014478789,23.0,0.009230144787889572
C23,120,1.2,23.009224284085327,23.0,0.009224284085328804
C23,121,1.21,23.0092185183135,23.0,0.009218518313500113
C23,122,1.22,23.00921283945985,23.0,0.009212839459848965
C23,123,1.23,23.00920730888524,23.0,0.009207308885240195
C23,124,1.24,23.00920186489678,23.0,0.009201864896780876
C23,125,1.25,23.009196500799998,23.0,0.009196500799998831
C23,126,1.26,23.00919127751579,23.0,0.00919127751579083
C23,127,1.27,23.009186133248612,23.0,0.009186133248610418
C23,128,1.28,23.009181062591402,23.0,0.009181062591400746
C23,129,1.29,23.00917612608669,23.0,0.009176126086688895
C23,130,1.3,23.00917126168979,23.0,0.009171261689789389
C23,131,1.31,23.00916646561999,23.0,0.009166465619989595
C23,132,1.32,23.00916179701772,23.0,0.009161797017719664
C23,133,1.33,23.00915719452436,23.0,0.00915719452436008
C23,134,1.34,23.00915265639265,23.0,0.009152656392649306
C23,135,1.35,23.00914823814655,23.0,0.00914823814655108
C23,136,1.36,23.009143881218172,23.0,0.009143881218170691
C23,137,1.37,23.00913958517695,23.0,0.009139585176950505
C23,138,1.3800000000000001,23.00913540196996,23.0,0.009135401969959388
C23,139,1.3900000000000001,23.00913127572123,23.0,0.009131275721230736
C23,140,1.4000000000000001,23.00912720729531,23.0,0.009127207295310313
C23,141,1.41,23.0091232451233,23.0,0.009123245123299739
C23,142,1.42,23.00911933592961,23.0,0.009119335929611339
C23,143,1.43,23.00911548185283,23.0,0.009115481852830953
C23,144,1.44,23.00911172787163,23.0,0.009111727871629682
C23,145,1.45,23.009108023224478,23.0,0.009108023224479211
C23,146,1.46,23.00910437130331,23.0,0.009104371303308767
C23,147,1.47,23.00910081369963,23.0,0.009100813699629385
C23,148,1.48,23.0090973020842,23.0,0.00909730208420001
C23,149,1.49,23.00909384108173,23.0,0.009093841081730147
C23,150,1.5,23.009090468962988,23.0,0.009090468962989462
C23,151,1.51,23.00908713975328,23.0,0.009087139753279416
C23,152,1.52,23.00908385928972,23.0,0.009083859289719953
C23,153,1.53,23.009080662589263,23.0,0.009080662589261124
C23,154,1.54,23.00907750595775,23.0,0.009077505957750986
C23,155,1.55,23.00907439642438,23.0,0.009074396424381348
C23,156,1.56,23.00907136581935,23.0,0.009071365819349354
C23,157,1.57,23.009068372658398,23.0,0.00906837265839897
C23,158,1.58,23.009065425142673,23.0,0.009065425142671302
C23,159,1.59,23.009062551982332,23.0,0.009062551982330547
C23,160,1.6,23.00905971383563,23.0,0.009059713835628713
C23,161,1.61,23.00905692005546,23.0,0.009056920055459727
C23,162,1.62,23.009054196298372,23.0,0.009054196298370698
C23,163,1.6300000000000001,23.00905150530052,23.0,0.009051505300519125
C23,164,1.6400000000000001,23.00904885754663,23.0,0.009048857546630984
C23,165,1.6500000000000001,23.00904627570516,23.0,0.009046275705159701
C23,166,1.6600000000000001,23.00904372452845,23.0,0.009043724528450526
C23,167,1.67,23.00904121561318,23.0,0.009041215613180498
C23,168,1.68,23.00903876870444,23.0,0.009038768704439804
C23,169,1.69,23.00903635051155,23.0,0.009036350511550495
C23,170,1.7,23.00903397372347,23.0,0.009033973723470012
C23,171,1.71,23.00903165522561,23.0,0.009031655225609826
C23,172,1.72,23.00902936362753,23.0,0.00902936362753053
C23,173,1.73,23.00902711269098,23.0,0.009027112690981198
C23,174,1.74,23.00902491650423,23.0,0.009024916504230873
C23,175,1.75,23.00902274552265,23.0,0.00902274552265112
C23,176,1.76,23.009020614561457,23.0,0.009020614561458728
C23,177,1.77,23.00901853497321,23.0,0.00901853497321099
C23,178,1.78,23.00901647900675,23.0,0.009016479006749022
C23,179,1.79,23.009014462511768,23.0,0.009014462511768784
C23,180,1.8,23.00901249416515,23.0,0.009012494165150996
C23,181,1.81,23.00901054795909,23.0,0.009010547959090332
C23,182,1.82,23.00900864075885,23.0,0.009008640758850106
C23,183,1.83,23.00900677862451,23.0,0.009006778624510048
C23,184,1.84,23.00900493724335,23.0,0.009004937243349786
C23,185,1.85,23.00900313447765,23.0,0.009003134477649156
C23,186,1.86,23.00900137382822,23.0,0.009001373828220948
C23,187,1.87,23.008999632630967,23.0,0.00899963263096879
C23,188,1.8800000000000001,23.008997929726938,23.0,0.008997929726939446
C23,189,1.8900000000000001,23.00899626611383,23.0,0.00899626611382871
C23,190,1.9000000000000001,23.008994620731592,23.0,0.00899462073159043
C23,191,1.9100000000000001,23.00899301338199,23.0,0.008993013381990522
C23,192,1.92,23.008991442614438,23.0,0.008991442614438938
C23,193,1.93,23.00898988893001,23.0,0.00898988893000876
C23,194,1.94,23.00898837307347,23.0,0.008988373073469802
C23,195,1.95,23.00898689119942,23.0,0.008986891199418779
C23,196,1.96,23.00898542532872,23.0,0.008985425328719997
C23,197,1.97,23.00898399713172,23.0,0.00898399713171898
C23,198,1.98,23.008982600420403,23.0,0.008982600420401355
C23,199,1.99,23.008981218695542,23.0,0.008981218695541315
C23,200,2.0,23.008979874536003,23.0,0.008979874536001376
C23,201,2.0100000000000002,23.00897855946193,23.0,0.008978559461928626
C23,202,2.02,23.00897725841574,23.0,0.008977258415740152
C23,203,2.0300000000000002,23.00897599486796,23.0,0.00897599486796139
C23,204,2.04,23.008974758096432,23.0,0.0089747580964314
C23,205,2.05,23.00897353444823,23.0,0.00897353444823068
C23,206,2.06,23.00897234826907,23.0,0.008972348269068675
C23,207,2.07,23.008971186642718,23.0,0.00897118664271943
C23,208,2.08,23.008970037285287,23.0,0.008970037285288867
C23,209,2.09,23.00896892540149,23.0,0.008968925401489969
C23,210,2.1,23.00896783592798,23.0,0.00896783592797874
C23,211,2.11,23.00896675791558,23.0,0.008966757915578683
C23,212,2.12,23.008965717412078,23.0,0.00896571741207879
