experiment_id,step,pvi,recovery_fraction
C24,255,2.5500000000000003,0.8604850941646262
C24,256,2.56,0.8606025649293455
C24,257,2.57,0.8607192168417459
C24,258,2.58,0.8608350600913448
C24,259,2.59,0.8609501047372364
C24,260,2.6,0.8610643607531587
C24,261,2.61,0.8611778380290115
C24,262,2.62,0.8612905463369355
C24,263,2.63,0.8614024953759938
C24,264,2.64,0.8615136947728552
C24,265,2.65,0.8616241540491453
C24,266,2.66,0.8617338826658298
C24,267,2.67,0.861842890023078
C24,268,2.68,0.8619511854289097
C24,269,2.69,0.8620587781433311
C24,270,2.7,0.8621656773774197
C24,271,2.71,0.8622718922632513
C24,272,2.72,0.8623774318978712
C24,273,2.73,0.8624823053416214
C24,274,2.74,0.8625865215893515
C24,275,2.75,0.8626900896143079
C24,276,2.7600000000000002,0.8627930183656772
C24,277,2.77,0.8628953167410836
C24,278,2.7800000000000002,0.8629969936306028
C24,279,2.79,0.8630980579132412
C24,280,2.8000000000000003,0.8631985184308674
C24,281,2.81,0.8632983840329782
C24,282,2.82,0.8633976635704969
C24,283,2.83,0.8634963658726845
C24,284,2.84,0.8635944997943088
C24,285,2.85,0.8636920741990608
C24,286,2.86,0.8637890979499673
C24,287,2.87,0.8638855799604608
C24,288,2.88,0.863981529133781
C24,289,2.89,0.864076954429129
C24,290,2.9,0.8641718648913093
C24,291,2.91,0.8642662694140729
C24,292,2.92,0.8643601772185054
C24,293,2.93,0.8644535975792841
C24,294,2.94,0.8645465389837012
C24,295,2.95,0.8646390117048753
C24,296,2.96,0.8647310251332316
C24,297,2.97,0.864822585534055
C24,298,2.98,0.8649137084760173
C24,299,2.99,0.8650044006321067
C24,300,3.0,0.8650946593881403
C24,301,3.0100000000000002,0.8651844824076019
C24,302,3.02,0.8652738676350488
C24,303,3.0300000000000002,0.865362813284001
C24,304,3.04,0.8654513178246831
C24,305,3.0500000000000003,0.8655393799720817
C24,306,3.06,0.8656269986743257
C24,307,3.0700000000000003,0.8657141731014224
C24,308,3.08,0.865800902634333
C24,309,3.09,0.8658871868544183
C24,310,3.1,0.8659730255332413
C24,311,3.11,0.8660584186227259
C24,312,3.12,0.8661433662456854
C24,313,3.13,0.8662278686867055
C24,314,3.14,0.8663119263833782
C24,315,3.15,0.8663955399178911
C24,316,3.16,0.8664787100089507
C24,317,3.17,0.8665614375040464
C24,318,3.18,0.8666437233720452
C24,319,3.19,0.8667255686960965
C24,320,3.2,0.8668069746668565
C24,321,3.21,0.8668879425760057
C24,322,3.22,0.8669684738100664
C24,323,3.23,0.8670485698444944
C24,324,3.24,0.8671282322380529
C24,325,3.25,0.867207462627438
C24,326,3.2600000000000002,0.8672862627221711
C24,327,3.27,0.8673646342997233
C24,328,3.2800000000000002,0.8674425792008807
C24,329,3.29,0.867520099325337
C24,330,3.3000000000000003,0.8675971966274973
C24,331,3.31,0.8676738731124898
C24,332,3.3200000000000003,0.8677501308323788
C24,333,3.33,0.86782597188257
C24,334,3.34,0.8679013983983925
C24,335,3.35,0.8679764125518544
C24,336,3.36,0.8680510165485739
C24,337,3.37,0.8681252126248555
C24,338,3.38,0.8681990030449309
C24,339,3.39,0.8682723900983359
C24,340,3.4,0.8683453760974287
C24,341,3.41,0.8684179633750422
C24,342,3.42,0.8684901542822547
C24,343,3.43,0.8685619511862861
C24,344,3.44,0.8686333564685087
C24,345,3.45,0.8687043725225602
C24,346,3.46,0.8687750017525642
C24,347,3.47,0.8688452465714486
C24,348,3.48,0.8689151093993582
C24,349,3.49,0.8689845926621526
C24,350,3.5,0.8690536987899923
C24,351,3.5100000000000002,0.8691224302160029
C24,352,3.52,0.8691907893750154
C24,353,3.5300000000000002,0.86925877870238
C24,354,3.54,0.8693264006328498
C24,355,3.5500000000000003,0.8693936575995274
C24,356,3.56,0.8694605520328743
C24,357,3.5700000000000003,0.8695270863597834
C24,358,3.58,0.8695932630026997
C24,359,3.59,0.8696590843788015
C24,360,3.6,0.8697245528992291
C24,361,3.61,0.8697896709683581
C24,362,3.62,0.8698544409831278
C24,363,3.63,0.8699188653324009
C24,364,3.64,0.8699829463963721
C24,365,3.65,0.8700466865460127
C24,366,3.66,0.870110088142556
C24,367,3.67,0.8701731535370081
C24,368,3.68,0.8702358850697021
C24,369,3.69,0.8702982850698792
C24,370,3.7,0.8703603558553004
C24,371,3.71,0.870422099731882
C24,372,3.72,0.8704835189933666
C24,373,3.73,0.8705446159210123
C24,374,3.74,0.8706053927833081
C24,375,3.75,0.8706658518357123
C24,376,3.7600000000000002,0.8707259953241662
C24,377,3.77,0.8707858254714269
C24,378,3.7800000000000002,0.8708453444946445
C24,379,3.79,0.8709045545949977
C24,380,3.8000000000000003,0.8709634579595824
C24,381,3.81,0.8710220567613042
C24,382,3.8200000000000003,0.8710803531587494
C24,383,3.83,0.8711383492960666
C24,384,3.84,0.8711960473028577
C24,385,3.85,0.8712534492940919
C24,386,3.86,0.8713105573700224
C24,387,3.87,0.8713673736161213
C24,388,3.88,0.8714239001030218
C24,389,3.89,0.8714801388864714
C24,390,3.9,0.8715360920072976
C24,391,3.91,0.8715917614913792
C24,392,3.92,0.871647149349629
C24,393,3.93,0.8717022575779835
C24,394,3.94,0.8717570881573993
C24,395,3.95,0.87181164305386
C24,396,3.96,0.8718659242183882
C24,397,3.97,0.8719199335870621
C24,398,3.98,0.8719736730810412
C24,399,3.99,0.8720271446065976
C24,400,4.0,0.8720803500551492
